module-method	module-index	orig-pval	revised-pvalue	num-targets	num-regulators	regulator-names	target-names	num-samples	num-genes	num-class1	num-class2
VBSR 1	198	0.0495	0.049	30	4	SPI1, BATF2, IRF8, ELK3	TNFRSF1B, C1QC, C1QB, GBP2, DOK2, TRIM22, CARD16, MLKL, TMEM106A, LAIR1, SIGLEC1, CECR1, SLC15A3, CASP1, IL4R, IL27RA, SIRPA, SAMHD1, IL2RG, GIMAP4, PLEKHO2, SLC2A5, HLA-DOA, CPNE5, HCST, OLR1, SPG20, SLFN11, ARHGDIB, MFNG	35	34	20	15
VBSR 1	222	0.0594	0.0509	24	3	ZEB2, EP300, ZNF613	SLC43A3, FCHSD2, SLC17A9, GPX7, FAM198A, SUSD5, PAPSS2, NNMT, LDHB, IFI27L2, TSPAN4, CRIP1, TAX1BP3, LGALS1, EGFL6, TSPAN7, SOCS3, CPXM1, TGFBI, BCAT1, ANXA2, SULF2, VWA5A, FEZ1	35	27	20	15
VBSR 1	245	0.0594	0.0509	11	2	SOX11, ZNF613	STK33, TIAM1, MCOLN3, UCHL1, UBE2QL1, PRODH, HSPA2, NAV2, GGT7, STRA6, CDC25B	35	13	20	15
VBSR 1	398	0.0594	0.0509	21	7	NKX2-1, POU3F3, ADNP, NFIC, MAFG, ZNF770, NF1	PSIP1, RAB39A, DNAJC6, SLC36A4, SYT1, WSCD1, NAPB, KATNAL1, DDHD1, PGAP1, QSOX2, QSER1, TUBGCP3, CBX5, B4GALT5, RCOR1, PAFAH1B1, TMED8, KHDRBS1, TAPT1, WASF1	35	28	20	15
VBSR 1	157	0.0297	0.0519	32	5	ZNF613, ZNF664, THRA, MAFG, ZNF770	EYA3, FAM168B, TSPYL4, BCL7A, PTTG1IP, FAM168A, ZADH2, POLDIP3, LDOC1L, BSDC1, MRFAP1, UBE2H, JRKL, ATXN7L3B, RAB35, BCL2L2, PDPK1, DYNLL2, FAM134C, RAB5B, UNC119B, SRSF9, UBFD1, UBE2Z, ORMDL3, PGPEP1, CBX1, RNF144A, CNPPD1, FAM53C, KBTBD11, RPL30	35	37	20	15
VBSR 1	278	0.0396	0.0519	45	4	BATF2, EP300, IRF8, ELK3	C1QA, C1QC, C1QB, GALM, IL18, IFI27, PSMB10, TMEM102, TNFSF13, CCL18, SIGLEC8, ADORA3, VSIG4, NPC2, HLA-DRA, HLA-DQB1, HLA-DMB, HLA-DOA, AKR1C3, CTSC, CCL8, CCL4L2, PRR5L, IFI44L, IFI44, GBP4, LAP3, CXCL9, HLA-DRB5, CTSB, DUSP5, RARRES3, PSME1, PSME2, WARS, IFITM1, IFI35, ICAM1, BST2, IL4I1, APOL1, APOL3, APOL2, EBI3, LPAR5	35	49	20	15
VBSR 1	339	0.0495	0.0539	11	3	SPI1, POU3F2, NEUROD1	DNASE1L3, SLC43A3, UCP2, ANPEP, CYBA, SLC16A3, SLC17A9, APOE, LMO2, PDK4, GNG2	35	14	20	15
VBSR 1	183	0.0495	0.0549	13	3	SSRP1, BRCA1, ZNF146	PATL1, HDGF, SUPT16H, FUS, SF3B3, DKC1, HNRNPA1, KDM1A, ENO1, MNS1, NUP62, APEX1, CBX2	35	16	20	15
VBSR 1	84	0.0198	0.0559	9	2	ZNF770, SSRP1	SLC38A1, MGAT5, CHAMP1, SLC7A1, CCNK, LEO1, HNRNPUL2, NOLC1, RBBP5	35	11	20	15
VBSR 1	241	0.0495	0.0559	21	3	BATF2, IRF8, ELK3	C1QC, C1QB, BTN3A3, CCL4, SIGLEC8, IL21R, HLA-DRA, HLA-DQB1, HLA-DMB, HLA-DOA, CTSC, CCL4L2, LAP3, HLA-DRB5, PSME1, B2M, IFI35, APOL3, LPXN, EBI3, LPAR5	35	24	20	15
VBSR 1	374	0.0594	0.0579	28	4	SPI1, ADNP, MAFG, ZNF146	EYA3, DCAF16, CELF1, BCL7A, FBXL20, ANKRD40, SOCS7, PIP4K2B, U2AF2, LDOC1L, MTMR1, YWHAG, UBXN2B, TSTD2, TULP3, POFUT1, UBE2G2, UBE2Z, RPRD1B, SRSF1, OTUD3, NAF1, PAPD7, CCNJ, RBMX, MYEF2, TMEM97, MSI2	35	32	20	15
VBSR 1	403	0.0495	0.0579	4	3	ONECUT1, GTF2F1, ZFP3	RALBP1, RNF144A, PPME1, EIF2D	35	7	20	15
VBSR 1	50	0.0792	0.0589	22	4	NEUROD2, T, POU3F3, ADNP	EPB41L3, CYP26B1, SHD, GNG8, ATP2B3, ELAVL4, GAP43, JAKMIP1, RNF182, CRTAC1, TMEM145, PCP4, L1CAM, ATCAY, UCHL1, CCDC151, GRIK5, GRIN2C, RTBDN, DSCAML1, SEMA6D, STRA6	35	26	20	15
VBSR 1	282	0.0693	0.0589	43	4	NEUROD2, ASCL1, SOX11, NEUROD1	NRSN1, SCN3A, KCNMB2, PLEKHG4B, PCSK1, SRRM3, PEG10, RALYL, INA, LMO3, CMIP, CA10, ADCYAP1, CELF4, SYT4, CACNA1A, COX6B2, SULT4A1, TCERG1L, STK33, ANO4, RIMBP2, CHGA, TRIM9, SCG3, GNAO1, CHGB, SNAP25, SEZ6L, CABP7, HSPA2, KIF26A, NELL1, TUBA1A, BEST3, SHF, DBNDD2, PSD, NCAM1, KCNH3, SCG5, SPTBN4, MPPED1	35	47	20	15
VBSR 1	40	0.0594	0.0599	14	3	POU3F2, SOX11, ZNF613	PLEKHG4B, RNF182, PCP4, SCNN1A, MCOLN3, UBE2QL1, DCDC2, C1QL1, PRODH, NAV2, WFDC2, GGT7, CDC25B, ANO9	35	17	20	15
VBSR 1	121	0.0693	0.0599	16	5	SNAPC4, SPI1, ONECUT1, ZNF613, POU3F3	CHI3L1, DNASE1L3, OPTN, CHST15, IFITM2, SLC43A3, UCP2, ANPEP, GALNT6, SIRPA, SLC17A9, NNMT, LEPR, LYVE1, PDK4, SULF2	35	21	20	15
VBSR 1	58	0.0495	0.0609	37	3	SPI1, EP300, ELK3	CMTM7, TWF2, TRAPPC1, GPX7, VAMP5, ADPRH, SUSD5, LXN, RHOG, LDHB, RNASE1, LGMN, IFI27L2, CMTM3, NTAN1, C17orf49, SPHK1, ICAM2, BAX, WISP2, SH3BGRL, TSPAN4, DNAJC15, CRIP1, NPC2, RNASEK, FCGRT, CTSZ, RBP7, PLAU, CLEC2B, MYL12A, CYTL1, LMO2, IFI44, ANXA2, IFITM1	35	40	20	15
VBSR 1	130	0.0594	0.0629	24	4	VEZF1, MNT, ZNF770, NF1	XYLT1, CSDE1, TUBGCP3, TRIM25, EIF4B, TSTD2, SMCR8, TEX2, CSNK2A1, AP2B1, AMBRA1, SCRN1, EIF4G2, DDX3X, KHNYN, PAFAH1B1, PUM1, NPEPPS, KRBA2, HELZ, PRR14L, CAPRIN1, TANC2, KLHL11	35	28	20	15
VBSR 1	283	0.0297	0.0629	16	4	GATA2, ZBED4, ZNF664, BRCA1	PI15, BCL7A, CS, WDR31, CSNK2A1, SUDS3, HNRNPF, SBNO1, EIF4A1, NAF1, NOLC1, ACLY, TSR1, AFG3L2, RPL30, ULK2	35	20	20	15
VBSR 1	190	0.0495	0.0659	27	5	T, ZNF629, ZNF770, ZNF146, SMARCA1	LEO1, SLC23A2, MECP2, MTMR1, YWHAG, UBE2H, UBXN2B, GPR107, ATXN7L3B, MLEC, BCL2L2, ABHD2, GOSR1, POFUT1, ZDHHC5, SNX19, RAB5B, UBFD1, KIF3B, RLIM, DDI2, TMEM57, PHF10, RPRD1B, TAB3, DUSP16, TRIM24	35	32	20	15
VBSR 1	113	0.0792	0.0669	19	4	SPI1, BATF2, BCL6B, NR1H3	C1QA, C1QC, C1QB, HS3ST2, FXYD5, LILRB4, SIGLEC1, CECR1, SLC15A3, HAPLN3, LGALS9, IFI30, RENBP, IL21R, SLCO2B1, GNGT2, APOE, XAF1, IL18BP	35	23	20	15
VBSR 1	272	0.0495	0.0679	26	3	ZEB2, EP300, ZNF613	SLC43A3, FCHSD2, ANPEP, SLC16A3, SLC17A9, PAPSS2, NNMT, LDHB, IFI27L2, CRIP1, LGALS1, ENTPD1, LYVE1, ANXA6, GNG2, CPNE2, TSPAN7, CPXM1, TGFBI, CORO1C, MAPRE2, VWA5A, THBS1, ITGA5, SLC12A4, AGPAT4	35	29	20	15
VBSR 1	285	0.0792	0.0679	23	3	ZEB2, EP300, ZNF613	GSTP1, SLC43A3, SUSD5, PAPSS2, NNMT, LDHB, IFI27L2, TSPAN4, CRIP1, LGALS1, LEPR, HGF, PLAU, ANXA6, GNG2, CPNE2, TSPAN7, SOCS3, CPXM1, TGFBI, CORO1C, DUSP5, MMP19	35	26	20	15
VBSR 1	288	0.0396	0.0679	18	3	NEUROD2, TOX2, ASCL1	CACNA2D2, APLP1, STXBP5L, MARCH11, CACNA1B, CDON, C14orf132, SYT4, PCBP3, SULT4A1, ATP8A2, KCNH6, DCLK1, TMEM63C, SCG5, DISP2, XYLT1, PER3	35	21	20	15
VBSR 1	182	0.0495	0.0689	25	4	ZEB2, EP300, ONECUT1, ZNF613	SLC43A3, FCHSD2, SLC17A9, FAM198A, PAPSS2, NNMT, TSPAN4, SLCO2B1, CRIP1, APOE, LEPR, LYVE1, LMO2, ANXA6, PDK4, TSPAN7, TGFBI, CORO1C, MAPRE2, VWA5A, CYP26B1, FEZ1, NYNRIN, SEMA6D, SLC12A4	35	29	20	15
VBSR 1	333	0.0792	0.0689	27	5	THRA, ADNP, MAFG, ZNF629, ZNF146	FAM168B, DCAF16, ACVR1B, STK24, DCAF7, FBXL20, ANKRD40, CALM3, RNF24, PTTG1IP, TMEM164, MECP2, FAM168A, CBX5, DDX24, EPN2, SOCS7, PIP4K2B, IRGQ, C22orf46, LDOC1L, TULP3, ATXN7L3B, FAM134C, UBE2G2, GEMIN4, ORMDL3	35	32	20	15
VBSR 1	364	0.0792	0.0709	13	3	GLI1, NEUROD2, ZNF613	EPB41L3, FEZ1, NYNRIN, CA11, C16orf45, LY6H, PLCH2, KIAA1211, KSR1, DBNDD2, CORO2B, SLC12A4, PLEKHG2	35	16	20	15
VBSR 1	102	0.0792	0.0739	32	5	SNAPC4, SPI1, BATF2, TBX1, ZNF764	GALM, CAPG, MYD88, BTN3A3, HLA-F, HLA-DQA2, PSMB8, TBC1D2, IFIT3, OASL, IFI27, PLAUR, PSMB10, TMEM102, CCL18, FTL, MX2, EGFL6, HLA-DRA, IL10RB, IFI44L, S100A11, HLA-A, RARRES3, TRIM21, PSME1, GNA15, IFITM1, IFI35, ICAM1, BST2, IL4I1	35	37	20	15
VBSR 1	324	0.0495	0.0759	15	5	BATF2, IRF8, BCL6B, BRCA1, ZNF146	HS3ST2, SIGLEC8, TAX1BP3, CTSZ, HLA-DQB1, HLA-DMB, HLA-DOA, GBP4, CXCL9, WARS, IL18BP, BST2, APOL1, APOL3, APOL2	35	20	20	15
VBSR 1	66	0.0495	0.0769	13	3	NR1H3, ZNF664, NF1	CSDE1, TRIM44, CSNK2A1, SUDS3, AP2B1, SBNO1, NARS, MARCH6, AVL9, CAPRIN1, IFT81, URI1, ULK2	35	16	20	15
VBSR 1	163	0.0297	0.0769	24	3	ASCL1, POU3F3, NEUROD1	SCN3A, PCSK1, RALYL, LMO3, RUNDC3A, SEZ6, ADCYAP1, SYT4, CACNA1A, UNC13A, COX6B2, XKR7, SULT4A1, TCERG1L, STK33, ANO4, NRXN3, CHGA, KLC1, GNAO1, MAST1, SNAP25, SYP, PSD	35	27	20	15
VBSR 1	265	0.0792	0.0769	32	5	SPI1, EP300, ELK3, ADNP, MESP1	LXN, MSR1, CMKLR1, KCTD12, RNASE1, LGMN, CMTM3, SH3BGRL, ARMCX1, LPAR6, TAX1BP3, FPR3, CTSZ, CCNYL1, RBMS1, MDFIC, PLAU, DRAM1, PHF11, RCBTB2, SLFN12, MYL12A, GPR34, GLIPR1, ITM2B, IFNAR2, CYBRD1, CNRIP1, SOCS3, BCAT1, SGK1, ANXA2	35	37	20	15
VBSR 1	160	0.0792	0.0819	21	4	VEZF1, ZNF664, NFIC, ZNF770	TXLNA, TRIM44, SIK2, ACVR1B, DNAJC14, LEO1, SLC23A2, STAU1, GLYR1, ALKBH5, NBR1, USP22, DNAJC7, BECN1, MTMR1, NIPAL3, SNX19, TMEM57, TAB3, TRIM14, LMLN	35	25	20	15
VBSR 1	262	0.0297	0.0819	11	4	RFX1, POU3F3, MAFG, ZNF146	SH3BP5L, ATXN7L3, SMARCD2, RANGAP1, HEXIM1, KLHL21, RPL4, ATG13, ELL, RNF187, NPLOC4	35	15	20	15
VBSR 1	47	0.0693	0.0839	34	6	ADNP, MAFG, ZNF629, ZNF770, NF1, SMARCA1	BTBD3, DCAF16, KIAA1147, CELF1, ACVR1B, STK24, FBXL20, ANKRD40, SLC23A2, STAU1, H1F0, CLCN4, CBX5, NBR1, USP22, MTMR1, FNBP1L, TBC1D5, UBXN2B, TSTD2, GOSR1, DGKE, SERINC3, SNX19, MED14, RLIM, TMEM57, PHF10, RPRD1B, SRSF1, PAFAH1B1, TMED8, ZNF704, MSI2	35	40	20	15
VBSR 1	286	0.0693	0.0839	24	4	VEZF1, ASCL1, ZNF613, POU3F3	SIPA1L2, TNIK, LRFN5, DNAJC6, PEG10, SLC36A4, PELI2, NOVA1, SEZ6, TMEM145, SCN8A, SCNN1A, NRXN3, KLC1, BTBD3, TIAM1, HSPA2, NAV2, BEST3, APP, PGAP1, EFNA5, QSER1, SETBP1	35	28	20	15
VBSR 1	41	0.0891	0.0891	27	4	GLI1, NR1H3, ZNF664, SSRP1	BCL7A, CS, PRPF19, WDR31, CSNK2A1, SUDS3, SBNO1, NAF1, XPO5, SET, NOLC1, NARS, DKC1, KDM1A, ENO1, RBBP5, NUP155, AVL9, MNS1, TSR1, DHX33, CCT6A, RPL30, IFT81, APEX1, CBX2, ULK2	35	31	20	15
VBSR 1	60	0.0891	0.0891	46	6	SPI1, EP300, IRF8, ELK3, TBX1, ZNF770	FCGR3A, ADORA3, LY86, GIMAP4, GIMAP1, MSR1, CMKLR1, RNASE6, VSIG4, MS4A4A, MS4A7, FOLR2, MS4A6A, CD163, C3AR1, FPR3, SELE, MFSD1, MDFIC, FGL2, OSTF1, C10orf128, LIPA, TRAFD1, TNFSF13B, EPSTI1, GPR65, SLFN12, TLR7, GPR34, CYSLTR1, ITM2A, CLIC2, MPEG1, GLIPR1, SPG20, EVI2A, ASAH1, RB1, OAT, MFNG, GNG2, PSAP, PRR5L, BCAT1, CTSB	35	52	20	15
VBSR 1	105	0.0891	0.0891	21	3	SSRP1, BRCA1, ZNF146	LSM14B, SET, NOLC1, PATL1, KPNB1, HDGF, RNF168, SUPT16H, SF3B3, DKC1, CKAP5, KDM1A, ENO1, MNS1, ACTG1, ILF3, KHDRBS1, PAPD7, CCNJ, NUP62, CBX2	35	24	20	15
VBSR 1	230	0.0891	0.0891	24	3	NEUROD2, ZNF664, ZNF629	HSPA1B, TRIM44, BCL7A, DNAJC7, SRC, NIPAL3, RBM15B, SLC39A7, GPR107, PRPF19, GANAB, TULP3, MLEC, RAB35, STK35, POFUT1, USP27X, ZDHHC5, SRSF9, CCDC85C, UBE2Z, KIF3B, TOB2, RPL30	35	27	20	15
VBSR 1	249	0.0891	0.0891	15	3	VEZF1, ZNF770, ZNF146	CSDE1, MGAT5, TUBGCP3, TRIM25, NBR1, BECN1, TSTD2, AP2B1, EIF4G2, SPTLC2, DDX3X, KHNYN, RBBP5, AVL9, KRBA2	35	18	20	15
VBSR 1	269	0.0891	0.0891	26	3	ASCL1, T, POU3F3	HPCA, NMNAT2, LRFN5, NDRG4, GRM4, AMPH, CRTAC1, RUNDC3A, SEZ6, TMEM145, UNC13A, ENO2, SCN8A, AP3B2, ATCAY, MAST1, ELAVL3, TIAM1, FSD1, SYNGR4, SEMA6D, CPT1C, MYT1, TMEM63C, THEG, SETBP1	35	29	20	15
VBSR 1	276	0.0891	0.0891	27	4	SPI1, EP300, ELK3, NFIC	GSTP1, HMOX1, RAB42, GPX7, S100A4, FAM212A, SUSD5, LY96, SPHK1, ICAM2, RAB31, MS4A4A, DNAJC15, HEXA, GNGT2, RBP7, FABP4, C10orf128, LIPA, CLEC2B, TMSB4X, ITM2A, LGALS3, SLFN11, CYTL1, ASAH1, LMO2	35	31	20	15
VBSR 1	314	0.0891	0.0891	15	2	NEUROD2, POU3F3	RAVER2, RBM24, FRMD3, SLC17A6, SCN3B, SLC16A7, FAM161B, ISLR2, RBFOX3, SLC8A2, C1QL4, AKAP6, ADAM11, KRT20, DDHD1	35	17	20	15
VBSR 1	353	0.0891	0.0891	40	4	SPI1, BATF2, ELK3, ZNF653	GALM, IFIT3, TRIM22, IL18, IFI27, CASP4, CCL18, IFI30, ADORA3, SH3BGRL, SLCO2B1, NPC2, PLAU, LIPA, DRAM1, PHF11, TNFSF13B, EPSTI1, CTSC, GLIPR1, CCL8, CCL4L2, SLFN11, IFNAR2, PRR5L, CORO1C, IFI44L, LAP3, HLA-DRB5, SAMD9L, CTSB, DUSP5, PSME2, ANXA2, B2M, IFI35, ICAM1, NOSTRIN, TRIM34, LPAR5	35	44	20	15
VBSR 1	358	0.0891	0.0891	24	4	NR1H3, VEZF1, NF1, ZNF146	CSDE1, AP2B1, EIF4G2, DDX3X, KITLG, HSP90AA1, PAFAH1B1, MED1, PUM1, FUBP1, PKP4, USP37, MARCH6, KIAA1324L, RSF1, NPEPPS, KRBA2, SMURF2, HELZ, CAPRIN1, TLK2, TANC2, KLHL11, TRIM37	35	28	20	15
VBSR 1	365	0.0891	0.0891	30	6	MAFG, ZNF629, ZNF770, NF1, ZNF146, SMARCA1	KIAA1147, TRIM44, LEO1, SLC23A2, NBR1, MTMR1, FNBP1L, TBC1D5, GSK3B, YWHAG, UBXN2B, TSTD2, JRKL, GOSR1, SERINC3, UBFD1, KIF3B, RLIM, TMEM57, PHF10, CSNK2A1, RPRD1B, TAB3, SRSF1, HTATSF1, RABGAP1, TMED8, URI1, MYEF2, MSI2	35	36	20	15
VBSR 1	396	0.0891	0.0891	2	1	ADNP	MED14, PHF10	35	3	20	15
VBSR 1	75	0.0792	0.0909	11	2	ZC3H4, SSRP1	PATL1, NCL, FUS, SF3B3, HIRA, HNRNPM, ENO1, ACTG1, MICAL2, NUP62, CBX2	35	13	20	15
VBSR 1	79	0.099	0.099	28	2	SPI1, ELK3	DOK1, CHST15, LSP1, TRIM22, CD4, CD68, TMEM106A, CD300C, CNN2, EMP3, LAPTM5, CSF1R, TNFRSF1A, ABI3, RAB31, GPR68, PLEKHO2, SEMA7A, TRPV2, ACP5, SH3KBP1, CPA3, SLC37A2, GNAI2, RASA3, SPNS2, GAS7, LITAF	35	30	20	15
VBSR 1	97	0.099	0.099	25	3	ZEB2, EP300, ELK3	GPX7, SUSD5, LDHB, CMKLR1, KCTD12, RNASE1, LGMN, CMTM3, WISP2, ARMCX1, TSPAN4, LPAR6, TAX1BP3, PLTP, LGALS1, SELE, ITM2A, ITM2B, CYTL1, ISCU, CYBRD1, CNRIP1, TSPAN7, TGFBI, FEZ1	35	28	20	15
VBSR 1	108	0.099	0.099	27	4	SPI1, ELK3, RFX1, MNT	CD68, CD300C, EMP3, TYROBP, HMOX1, SLC7A7, S100A4, MILR1, GMFG, CD163, HEXA, SEMA7A, TRPV2, ACP5, MFSD1, OSTF1, FAS, PLBD1, GPR183, CD33, TMSB4X, CLEC4A, EVI2A, EMILIN2, BLVRA, SLC37A2, ANXA1	35	31	20	15
VBSR 1	123	0.099	0.099	21	5	BATF2, IRF8, ELK3, VEZF1, ZNF146	GBP2, SIGLEC8, HLA-DQB1, HLA-DMB, HLA-DOA, ANKRD22, CTSC, CCL4L2, IFNAR2, GBP4, CXCL9, HLA-DRB5, DUSP5, PSME2, WARS, APOL1, APOL3, APOL2, LPXN, EBI3, LPAR5	35	26	20	15
VBSR 1	129	0.099	0.099	17	3	RFX1, MAFG, ZNF146	SH3BP5L, ATXN7L3, CALM3, ZMYM3, CTDSP2, U2AF2, C22orf46, RBM15B, FEM1A, UBE2G2, KLHL21, SLC22A23, TSPAN14, ELL, OTUD3, RNF187, NPLOC4	35	20	20	15
VBSR 1	145	0.099	0.099	21	3	THRA, ADNP, ZFP3	FAM161B, DCAF16, ZMIZ1, TUB, FBXL20, ANKRD40, RNF24, MECP2, CYB5D1, EPN2, SOCS7, PIP4K2B, IRGQ, DGKE, MAVS, USP27X, GEMIN4, RFFL, METTL16, RPRD1B, DHX33	35	24	20	15
VBSR 1	161	0.099	0.099	8	2	NF1, ZBTB12	TAF15, EIF2D, PKP4, WDR35, PHLPP1, TTI1, TRAF3IP1, RASL10B	35	10	20	15
VBSR 1	210	0.099	0.099	21	4	SPI1, ZEB2, BCL6B, ADNP	DAB2, CSF1R, APOE, GIMAP8, ENTPD1, STAB1, WIPI1, STARD8, SLC37A2, SCARF1, GNAI2, ANXA6, RASA3, SPNS2, MSN, CPNE2, RASGRP3, PSAP, THBS1, ITGA5, MMP19	35	25	20	15
VBSR 1	220	0.099	0.099	12	4	NR1H3, ZNF664, NF1, BRCA1	CSNK2A1, SUDS3, SBNO1, XPO5, NOLC1, LUC7L2, NARS, AHCTF1, AVL9, NPEPPS, CAPRIN1, ULK2	35	16	20	15
VBSR 1	281	0.099	0.099	6	1	ZFP3	FAM161B, CYB5D1, DGKE, GEMIN4, METTL16, DHX33	35	7	20	15
VBSR 1	409	0.099	0.099	12	2	BATF2, ELK3	GALM, PSMB8, IFIT3, IFI27, TNFSF13, EGFL6, PRR5L, RARRES3, WARS, ICAM1, APOL1, NOSTRIN	35	14	20	15
VBSR 1	106	0.0693	0.0999	40	6	VEZF1, SMARCC1, ZNF770, NF1, BRCA1, ZNF146	CSDE1, EIF4B, TBC1D5, CSNK2A1, AP2B1, SBNO1, NUP205, LUC7L2, BAZ1B, EIF4G2, SPTLC2, NARS, PTPN11, KITLG, RCOR1, HSP90AA1, MED1, PUM1, FUBP1, AHCTF1, PKP4, USP37, NEK4, MARCH6, NUP155, KIAA1429, RSF1, TMED8, SMURF2, HELZ, PHLPP1, TTI1, PRR14L, TLK2, TANC2, KLHL11, TRIM37, AFG3L2, IFT81, STXBP4	35	46	20	15
VBSR 1	247	0.0693	0.101	11	2	SPI1, NF1	FAM161B, EPHA7, CDON, MAP3K9, PKP4, WDR35, KIAA1324L, PLCB4, TRAF3IP1, IFT81, MYEF2	35	13	20	15
VBSR 1	295	0.0792	0.102	33	4	SPI1, EP300, ELK3, MAFG	TWF2, RAB42, GPX7, ADPRH, RASSF1, GIMAP1, PDLIM2, CMKLR1, KCTD12, RNASE1, CMTM3, SPHK1, CCL14, ICAM2, WISP2, SH3BGRL, DNAJC15, NPC2, GPR68, CTSZ, CCNYL1, MDFIC, ST6GALNAC6, C10orf128, MYL12A, IFNAR2, CYTL1, LMO2, PECAM1, CYBRD1, CNRIP1, ST3GAL2, ZFP36L2	35	37	20	15
VBSR 1	334	0.0693	0.103	9	3	NEUROD2, INSM1, NFIC	CACNA2D2, SYT13, LRTM2, UNC5A, ATP8A2, TBC1D24, CHST8, NAPB, RTN4RL2	35	12	20	15
VBSR 1	10	0.109	0.109	20	3	SNAPC4, SPI1, BATF2	IFIT3, IFI27, ISG20, PLAUR, CASP4, GALNT6, TMEM102, TNFSF13, CCL18, RAB42, EGFL6, TRAFD1, CYSLTR1, GLIPR1, PRR5L, CTSB, DUSP5, PSME1, GNA15, ICAM1	35	23	20	15
VBSR 1	22	0.109	0.109	6	2	GATA2, ZBED4	PI15, RALBP1, FAM53C, SLC22A23, RPL3, TOB2	35	8	20	15
VBSR 1	26	0.109	0.109	35	6	NR1H3, VEZF1, ZNF770, NF1, BRCA1, ZNF146	QSER1, LRP8, CSDE1, EIF4B, AP2B1, KPNB1, NUP205, EIF4G2, SUPT16H, SPTLC2, DDX3X, PTPN11, KITLG, RCOR1, HSP90AA1, MED1, PUM1, FUBP1, AHCTF1, PKP4, USP37, NEK4, MARCH6, RSF1, NPEPPS, KRBA2, SMURF2, HELZ, PHLPP1, CAPRIN1, TLK2, TANC2, KLHL11, TRIM37, STXBP4	35	41	20	15
VBSR 1	27	0.109	0.109	29	3	ASCL1, POU3F3, NEUROD1	NRSN1, SLC16A7, DPF1, TCEAL2, MARCH4, GAP43, STXBP5L, FAM184A, RALYL, INA, NOVA1, RUNDC3A, SEZ6, ADCYAP1, NOL4, CELF4, UNC13A, SYT5, PCSK2, SULT4A1, TCERG1L, ENO2, RIMBP2, CHGA, CHGB, SNAP25, TIAM1, CABP7, PLCXD3	35	32	20	15
VBSR 1	42	0.109	0.109	12	2	SMARCC1, ZFP3	CYB5D1, CEP89, GEMIN4, METTL16, TEX2, EIF4A1, OTUD7B, NEK4, TSR1, DHX33, KRBA2, ZNF850	35	14	20	15
VBSR 1	68	0.109	0.109	30	6	SNAPC4, ZNF613, ZNF664, NFIC, MAFG, SMARCC1	DNAJC14, TMEM164, WBP11, ATXN1L, BECN1, SRC, NIPAL3, RBM15B, RNF4, SLC39A7, TRAM2, YWHAG, HGSNAT, GPR107, ATXN7L3B, MLEC, RAB35, POFUT1, USP27X, RAB5B, UNC119B, SRSF9, UBFD1, PSME3, UBE2Z, KIF3B, RNF144A, HNRNPF, TP53I11, RPL30	35	36	20	15
VBSR 1	114	0.109	0.109	13	5	ZEB2, ADNP, ZNF770, SSRP1, ZBTB12	HNRNPUL2, PSMC5, NCL, HNRNPH3, ANP32A, FUS, TAF15, HIRA, HNRNPA1, SART3, HNRNPM, TFIP11, MICAL2	35	18	20	15
VBSR 1	214	0.109	0.109	14	2	BATF2, ELK3	GALM, OASL, IFI27, TMEM102, IFI44L, GBP4, CXCL9, RARRES3, PSME2, WARS, ICAM1, IL4I1, APOL1, APOL2	35	16	20	15
VBSR 1	323	0.109	0.109	38	3	NEUROD2, ASCL1, NEUROD1	MARCH4, STXBP5L, KCNMB2, PCSK1, RALYL, INA, SLC36A4, LMO3, CMIP, RUNDC3A, SEZ6, CA10, ADCYAP1, NOL4, SYT4, CACNA1A, SYT5, COX6B2, TCERG1L, RIMBP2, CHGA, TRIM9, SCG3, AP3B2, GNAO1, MAST1, ELAVL3, CHGB, SNAP25, CABP7, KIF19, NELL1, SHF, PSD, TMEM63C, SCG5, SPTBN4, MPPED1	35	41	20	15
VBSR 1	87	0.0792	0.112	45	7	THRA, ADNP, MAFG, ZNF629, ZNF770, ZNF146, SMARCA1	FAM168B, DCAF16, KIAA1147, TRIM44, CELF1, ACVR1B, DNAJC14, LEO1, FBXL20, ANKRD40, RNF24, SLC23A2, STAU1, CLCN4, MECP2, CBX5, SOCS7, USP22, PIP4K2B, ZADH2, LDOC1L, MTMR1, GSK3B, YWHAG, TULP3, ATXN7L3B, BCL2L2, GOSR1, FAM134C, POFUT1, SERINC3, UBE2G2, SNX19, RAB5B, UBFD1, KIF3B, MED14, RLIM, TMEM57, PHF10, RPRD1B, TRIM24, URI1, RBMX, MSI2	35	52	20	15
VBSR 1	307	0.0792	0.112	17	3	SPI1, ELK3, SOX11	CMTM7, LXN, GLIPR2, TNFRSF1A, SELE, CPA3, OSTF1, SLC9A9, ASAH1, WIPI1, STARD8, SLC37A2, ARHGAP42, SPNS2, CD82, NOSTRIN, LPXN	35	20	20	15
VBSR 1	37	0.119	0.119	26	4	SPI1, EP300, IRF8, ZBED2	IL18, CCL4, VMO1, RAB4B, BCL2A1, HAPLN3, CCL3, SIGLEC8, FAM212A, IL21R, GNGT2, CPNE5, UPP1, C10orf128, CLEC2B, TNFSF13B, EPSTI1, GPR65, ANKRD22, CTSC, CCL8, CCL4L2, CCL3L3, APOBEC3G, EBI3, LPAR5	35	30	20	15
