gene-name	is-regulator	avg-all	avg-nonresp	avg-respond	avg-diff	t-pval	t-stat	wilcox-pval	wilcox-stat	num-repeats-all	num-repeats-nonresp	num-repeats-respond
CYB5D1	0	2.96	2.95	2.97	-0.0188	0.93	-0.0888	0.92	154	2	1	1
APLP1	0	1.86	1.84	1.88	-0.0404	0.931	-0.0879	1	150	1	1	1
SOCS7	0	2.55	2.56	2.54	0.0201	0.933	0.0849	0.961	152	1	1	1
RPL3	0	11	11	11	0.0225	0.933	0.0852	0.515	130	4	3	2
HNRNPA1	0	7.92	7.92	7.93	-0.0179	0.937	-0.0802	0.856	156	1	1	1
RPL30	0	10.8	10.8	10.8	-0.0243	0.937	-0.0803	0.571	132	3	2	2
SULT4A1	0	0.644	0.652	0.633	0.0196	0.939	0.0767	0.4	124	1	1	1
TSPYL4	0	3.78	3.79	3.77	0.0159	0.948	0.0652	0.882	155	1	1	1
TANC2	0	2.24	2.25	2.23	0.0161	0.954	0.0581	0.908	154	1	1	1
BCL2L2	0	4.47	4.47	4.46	0.00837	0.961	0.0488	0.882	145	1	1	1
ULK2	0	2.64	2.63	2.64	-0.00993	0.967	-0.0416	0.987	151	1	1	1
TTI1	0	3.31	3.31	3.3	0.00709	0.968	0.0403	0.594	166	2	1	1
PRPH	0	0.424	0.427	0.42	0.00684	0.969	0.0386	0.479	128	1	1	1
C14orf132	0	1.55	1.54	1.55	-0.0101	0.972	-0.0359	0.934	153	1	1	1
SRSF1	0	6.13	6.14	6.13	0.00621	0.973	0.0345	0.96	152	2	1	2
DTNA	0	0.925	0.927	0.921	0.00666	0.978	0.0275	0.831	143	1	1	1
DCAF7	0	4.89	4.88	4.89	-0.00475	0.981	-0.0238	0.934	153	1	1	1
CCT7	0	6.82	6.82	6.82	0.00321	0.986	0.0179	0.96	152	3	2	1
SYTL4	0	1.01	1.01	1.01	0.00262	0.988	0.0153	0.934	147	1	1	1
ANP32A	0	6	6	6	-0.00247	0.989	-0.0139	0.894	154	2	1	1
YWHAG	0	6.17	6.17	6.18	-0.00285	0.99	-0.0129	0.934	147	1	1	1
KHDRBS1	0	5.69	5.69	5.69	-0.00239	0.99	-0.0132	0.633	165	1	1	1
TMEM63C	0	0.934	0.934	0.935	-0.000855	0.998	-0.00299	0.908	146	1	1	1
TRIM25	0	4.1	4.1	4.1	-0.000325	0.998	-0.00197	0.894	154	2	1	1
