gene-name	is-regulator	avg-all	avg-nonresp	avg-respond	avg-diff	t-pval	t-stat	wilcox-pval	wilcox-stat	num-repeats-all	num-repeats-nonresp	num-repeats-respond
MMP19	0	1.65	1.47	1.6	-0.13	0.615	-0.509	0.542	131	2	1	1
AKR1C3	0	2.9	2.63	2.88	-0.244	0.616	-0.506	0.217	112	2	1	1
CBLN2	0	0.634	0.255	0.323	-0.0679	0.616	-0.509	0.934	147	2	1	1
PLAU	0	2.49	2.36	2.21	0.145	0.617	0.505	0.908	146	2	1	1
KLHL21	0	2.74	2.8	2.88	-0.0844	0.617	-0.506	0.314	119	2	1	1
NPLOC4	0	4.02	4.03	3.94	0.0901	0.619	0.503	0.934	153	2	1	1
EIF4G2	0	7.53	7.35	7.46	-0.108	0.623	-0.496	0.653	136	2	1	1
RCBTB2	0	2.25	2.35	2.47	-0.121	0.624	-0.495	0.78	141	2	1	1
RLIM	0	3.33	3.37	3.46	-0.0874	0.626	-0.492	0.564	132	2	1	1
TRAFD1	0	3.98	4	4.09	-0.0919	0.627	-0.491	0.764	140	2	1	1
OTUD7B	0	2.52	2.62	2.54	0.0814	0.629	0.487	0.564	168	2	1	1
SAMD9L	0	1.64	1.66	1.8	-0.144	0.629	-0.488	0.542	131	1	1	1
TSR1	0	3.01	3.06	2.97	0.0919	0.63	0.486	0.805	158	2	1	1
CTDSP2	0	5.18	5.11	5.21	-0.104	0.632	-0.483	0.382	123	3	1	1
DRAM1	0	2.35	2.41	2.56	-0.147	0.633	-0.482	0.657	136	2	1	1
LAP3	0	4.88	4.93	4.82	0.112	0.645	0.465	0.564	168	2	1	1
ACTG1	0	10.3	10.1	9.97	0.107	0.648	0.461	0.526	170	8	2	3
PAPSS2	0	2.15	1.89	2.03	-0.144	0.651	-0.457	0.521	130	2	1	1
RNF144A	0	3.12	3.33	3.19	0.137	0.651	0.457	0.633	165	2	1	1
PSIP1	0	4.13	3.98	4.09	-0.108	0.654	-0.452	0.617	134	2	1	1
IL18	0	2.12	2.22	2.02	0.203	0.655	0.451	0.987	151	1	1	1
TAB3	0	3.19	3.38	3.29	0.0946	0.659	0.446	0.828	157	2	1	1
CBFA2T2	0	3.3	3.34	3.22	0.122	0.66	0.444	0.681	163	2	1	1
LY96	0	2.97	3.01	2.81	0.203	0.66	0.444	1	150	2	1	1
RNASE6	0	2.79	2.79	2.97	-0.173	0.663	-0.44	0.681	137	1	1	1
POFUT1	0	3.8	3.79	3.85	-0.0669	0.667	-0.435	0.458	127	2	1	1
RPRD1B	0	3.97	4.02	4.09	-0.0714	0.67	-0.43	0.856	144	3	1	1
FEM1A	0	2.54	2.49	2.58	-0.0835	0.671	-0.429	0.382	123	2	1	1
KBTBD11	0	1.83	1.99	2.11	-0.127	0.671	-0.428	0.633	135	1	1	1
ZNF629	1	2.82	2.77	2.84	-0.0745	0.672	-0.427	0.907	146	3	1	1
COPG2	0	3.08	3.15	3.06	0.0877	0.672	0.427	0.419	175	2	1	1
VAMP5	0	4.18	4.14	4.32	-0.176	0.676	-0.421	0.521	130	1	1	1
UBXN2B	0	3.3	3.26	3.18	0.0791	0.676	0.423	0.777	159	2	2	1
DDI2	0	3.11	3.35	3.26	0.09	0.679	0.417	0.934	147	2	1	1
SCPEP1	0	4.8	4.86	4.96	-0.103	0.681	-0.415	0.73	139	3	1	1
CSDE1	0	7.01	7.11	7.04	0.0719	0.682	0.414	0.516	170	3	1	2
CBX5	0	3.73	3.62	3.72	-0.0964	0.682	-0.413	0.438	126	2	1	1
MS4A7	0	2.45	2.54	2.39	0.148	0.682	0.413	0.961	152	2	1	1
TMED8	0	2.5	2.54	2.46	0.0757	0.686	0.408	0.856	156	2	1	1
TOB2	0	4.62	4.7	4.78	-0.0805	0.686	-0.409	0.78	141	2	1	1
NUP205	0	3.76	3.76	3.68	0.079	0.687	0.406	0.987	149	1	1	1
KLHL11	0	1.67	1.6	1.49	0.109	0.688	0.405	0.587	167	2	1	1
TYROBP	0	5.19	4.96	5.16	-0.204	0.694	-0.397	0.564	132	1	1	1
DNAJC14	0	3.86	3.89	3.82	0.0783	0.695	0.396	0.755	160	2	1	1
C1QB	0	5.49	5.32	5.11	0.207	0.696	0.394	0.908	154	2	1	1
BST2	0	4.96	5.28	5.08	0.199	0.698	0.392	0.961	152	2	1	1
QSOX2	0	3.32	3.39	3.29	0.0991	0.699	0.392	0.657	164	2	1	1
TBX1	1	3.06	3.14	3.32	-0.177	0.701	-0.388	0.73	139	2	1	1
NCL	0	7.18	7.25	7.16	0.085	0.703	0.384	0.61	166	3	1	1
FUS	0	5.38	5.44	5.54	-0.0998	0.703	-0.385	0.803	142	3	1	2
CD33	0	1.08	1.12	0.999	0.121	0.704	0.383	0.79	158	2	1	1
RFX1	1	2.51	2.56	2.62	-0.0634	0.71	-0.375	0.961	148	2	1	1
CMKLR1	0	1.44	1.51	1.42	0.098	0.711	0.373	0.755	160	3	1	1
HIRA	0	3.61	3.68	3.61	0.0687	0.713	0.371	0.443	174	2	1	1
MLKL	0	2.02	2.07	2.19	-0.116	0.713	-0.372	0.881	145	2	2	1
SPNS2	0	1.93	2.01	2.11	-0.0938	0.714	-0.37	0.283	117	2	1	1
SBNO1	0	2.8	2.85	2.79	0.056	0.715	0.369	1	150	2	1	1
TMEM106A	0	1.15	1.19	1.12	0.0762	0.715	0.369	0.542	169	2	1	1
DNASE1L3	0	1.29	1.11	1.24	-0.133	0.717	-0.366	0.61	134	1	1	1
SPI1	1	2.98	2.86	3.02	-0.163	0.72	-0.362	0.73	139	2	1	1
MILR1	0	1.34	1.46	1.35	0.111	0.722	0.359	0.907	154	2	2	2
ADAP2	0	2.22	2.25	2.17	0.0841	0.724	0.357	0.479	172	2	1	1
IL4I1	0	1.22	1.25	1.14	0.108	0.724	0.356	0.61	134	2	1	1
MPEG1	0	2.63	2.61	2.78	-0.162	0.727	-0.352	0.908	146	1	1	1
SLC15A3	0	2.94	2.75	2.88	-0.131	0.732	-0.346	0.479	128	2	1	1
ALKBH5	0	5.28	5.36	5.28	0.0812	0.733	0.344	0.714	162	2	1	1
CPNE5	0	1.24	1.32	1.24	0.0784	0.742	0.332	0.458	127	2	1	1
RAB11FIP4	0	2.26	2.28	2.21	0.0682	0.744	0.33	0.633	165	2	1	1
LSM14B	0	4.41	4.39	4.34	0.0487	0.747	0.325	0.908	154	3	1	1
C10orf128	0	1.28	1.35	1.44	-0.088	0.747	-0.326	0.542	131	2	1	1
PKP4	0	4.07	4	4.06	-0.062	0.749	-0.322	0.61	134	2	1	1
METTL16	0	2.75	2.81	2.77	0.045	0.752	0.319	0.78	159	2	1	1
APOL1	0	3.41	3.43	3.57	-0.146	0.752	-0.318	0.564	132	2	1	1
HAPLN3	0	1.94	1.92	2.02	-0.098	0.753	-0.317	0.364	122	2	1	1
C22orf23	0	1.83	1.89	1.93	-0.0493	0.755	-0.315	1	150	2	1	1
C1QC	0	5.24	5.1	4.95	0.151	0.758	0.311	0.987	151	2	1	1
GNGT2	0	0.834	0.905	0.846	0.0585	0.761	0.307	0.705	138	2	1	1
RTF1	0	4.06	4.2	4.25	-0.0534	0.762	-0.305	0.831	157	2	1	1
GPX7	0	2.73	2.81	2.68	0.128	0.766	0.301	0.987	151	2	1	1
CTSC	0	2.64	2.61	2.73	-0.118	0.767	-0.299	0.419	125	2	1	1
ISCU	0	4.82	4.93	4.99	-0.0584	0.767	-0.299	0.961	152	2	1	1
MAFG	1	2.92	2.83	2.88	-0.0493	0.768	-0.299	0.681	137	3	1	1
TNFSF13	0	3.67	3.88	3.8	0.0858	0.769	0.296	0.657	164	2	1	1
NAGK	0	4.08	4.08	4.02	0.0634	0.771	0.294	0.587	167	2	1	1
GEMIN4	0	2.82	2.87	2.82	0.0495	0.771	0.293	0.633	165	2	1	1
SLC36A4	0	1.63	1.54	1.49	0.0552	0.772	0.293	0.805	158	2	1	1
ZBTB12	1	2.3	2.56	2.47	0.0915	0.775	0.288	0.564	168	1	1	1
LSM14A	0	5.03	5.07	5.13	-0.0541	0.779	-0.283	0.657	136	2	1	1
MYEF2	0	1.94	2.06	1.98	0.0767	0.781	0.281	0.805	158	2	1	1
PSME1	0	7.11	7.04	7.09	-0.0518	0.781	-0.28	0.881	155	3	1	1
ZDHHC5	0	4.7	4.69	4.73	-0.041	0.782	-0.279	0.947	148	2	1	1
APOBEC3G	0	1.94	2	2.11	-0.115	0.783	-0.278	0.359	122	2	1	1
ACLY	0	6.19	6.26	6.35	-0.0889	0.788	-0.272	0.856	144	2	1	1
CCNJ	0	1.8	1.79	1.86	-0.0705	0.79	-0.269	0.987	151	2	1	1
SLC39A7	0	6.35	6.57	6.51	0.0627	0.79	0.269	0.587	167	2	1	1
SLC25A25	0	3.1	3.09	3.14	-0.0441	0.792	-0.265	0.78	141	2	1	1
ADPRH	0	1.67	1.84	1.78	0.0569	0.794	0.263	0.908	154	2	1	1
SET	0	6.82	6.83	6.79	0.0412	0.795	0.262	0.701	162	3	2	2
PUM1	0	4.42	4.44	4.39	0.047	0.798	0.258	0.61	166	2	1	1
PHF13	0	3.03	3.03	2.98	0.0482	0.799	0.257	0.499	171	2	1	1
FNBP1L	0	4.12	4.18	4.11	0.0778	0.802	0.253	0.521	170	2	1	1
GPR68	0	1.09	1.18	1.25	-0.0673	0.803	-0.251	0.856	144	2	1	1
HMOX1	0	4.01	3.71	3.6	0.114	0.805	0.249	0.934	147	2	1	1
DNAJC6	0	1.02	0.862	0.803	0.0584	0.81	0.242	0.505	170	3	1	1
RNF168	0	2.67	2.62	2.57	0.043	0.811	0.242	0.961	152	2	1	1
CASZ1	1	3.58	3.67	3.77	-0.1	0.813	-0.239	0.856	144	2	1	1
LGALS9	0	3.11	3.02	3.11	-0.0903	0.813	-0.238	0.364	122	2	1	1
CCRL2	0	1.04	1.1	1.03	0.0626	0.814	0.238	0.856	144	2	1	1
ZNF146	1	4.87	4.88	4.93	-0.053	0.816	-0.235	0.705	138	2	1	1
FCGR3A	0	3.32	3.25	3.14	0.11	0.816	0.234	0.831	157	1	1	1
TRIM44	0	3.27	3.27	3.24	0.0378	0.816	0.235	0.78	159	2	1	1
PRR14L	0	2.6	2.55	2.6	-0.0499	0.817	-0.233	0.961	148	2	1	1
CARD16	0	2.33	2.39	2.5	-0.106	0.817	-0.233	0.364	122	2	1	1
CTSB	0	6.5	6.34	6.43	-0.0964	0.818	-0.231	0.934	147	2	1	1
CYSLTR1	0	1.03	1.15	1.09	0.0641	0.819	0.231	0.61	134	2	1	1
GANAB	0	7.06	7.13	7.09	0.0405	0.822	0.227	0.701	162	4	1	1
LYVE1	0	0.986	0.935	0.99	-0.0542	0.831	-0.215	0.438	126	2	1	1
TRAPPC1	0	5.74	5.81	5.86	-0.0469	0.831	-0.216	0.934	147	2	1	1
SPTLC2	0	3.27	3.29	3.34	-0.0434	0.834	-0.212	0.987	151	2	1	1
CKAP5	0	4.42	4.26	4.22	0.0431	0.836	0.208	1	150	3	1	1
CXCL9	0	2.53	2.65	2.51	0.141	0.836	0.208	0.499	129	1	1	1
KHSRP	0	5.55	5.54	5.5	0.0396	0.836	0.209	0.934	153	2	1	2
TNFSF13B	0	1.67	1.79	1.72	0.0719	0.837	0.207	0.908	146	2	1	1
DKC1	0	4.77	4.75	4.79	-0.0434	0.839	-0.205	0.633	165	2	1	1
HLA-DOA	0	1.96	2.25	2.16	0.0917	0.84	0.204	0.882	145	2	1	1
AHSA1	0	5.86	5.86	5.82	0.042	0.84	0.204	0.564	168	2	1	1
KPNB1	0	5.56	5.48	5.52	-0.0404	0.841	-0.202	0.934	147	2	1	1
LIPA	0	4.44	4.42	4.49	-0.0702	0.841	-0.202	0.499	129	2	1	1
CYTL1	0	1.02	0.989	1.04	-0.0544	0.841	-0.203	0.681	137	2	1	1
LY86	0	2	2.11	2.03	0.0732	0.845	0.197	0.908	146	2	1	1
GALM	0	2.64	2.58	2.66	-0.0853	0.849	-0.192	0.831	143	1	1	1
STARD8	0	1.35	1.36	1.4	-0.0342	0.851	-0.189	0.521	130	2	1	1
DOK2	0	1.77	1.77	1.84	-0.0688	0.852	-0.188	0.831	143	1	1	1
NFIC	1	4.63	4.66	4.72	-0.0558	0.853	-0.187	0.856	144	1	1	1
NUP155	0	2.82	2.63	2.66	-0.0386	0.854	-0.185	0.882	145	2	1	1
AVL9	0	3.43	3.54	3.51	0.0323	0.856	0.183	0.855	156	2	1	1
SLC7A1	0	3.65	3.61	3.67	-0.0555	0.856	-0.182	0.805	142	2	1	1
RFFL	0	2.55	2.63	2.59	0.0362	0.856	0.183	0.882	155	2	1	1
CAPG	0	4.05	3.89	3.99	-0.0934	0.862	-0.175	0.755	140	2	1	1
BRD3	0	3.51	3.53	3.49	0.0373	0.863	0.173	0.882	155	2	1	1
KIAA1147	0	3.43	3.52	3.56	-0.0384	0.863	-0.174	0.831	143	3	1	1
UBE2H	0	4.77	4.97	5	-0.0326	0.866	-0.17	0.828	143	2	2	1
SUSD5	0	0.588	0.688	0.654	0.0333	0.867	0.169	0.961	148	2	1	1
CASP4	0	3.72	3.65	3.71	-0.0556	0.867	-0.169	1	150	2	1	1
SMCR8	0	2.84	2.89	2.85	0.0382	0.868	0.168	0.78	159	2	1	1
TRAM2	0	2.87	2.83	2.86	-0.0318	0.868	-0.168	0.755	140	2	1	1
C1QA	0	5.23	5.11	5.02	0.0867	0.87	0.165	0.987	151	2	1	1
DDHD1	0	1.27	1.2	1.23	-0.0291	0.87	-0.166	0.73	161	2	1	1
DNAJC5	0	4.8	4.76	4.79	-0.0271	0.872	-0.163	0.805	142	2	1	1
ADNP	1	4.53	4.6	4.58	0.0255	0.874	0.16	0.973	152	2	1	1
DAB2	0	3.29	3.29	3.24	0.0501	0.875	0.158	1	150	2	1	1
ZFP3	1	1.9	1.98	1.95	0.0229	0.877	0.156	0.755	160	2	1	1
RBP7	0	3.3	3.28	3.21	0.0707	0.877	0.156	0.908	146	1	1	1
CCT8	0	6.45	6.49	6.52	-0.0307	0.878	-0.155	0.855	144	2	1	2
PSAP	0	8.69	8.71	8.75	-0.0431	0.878	-0.154	0.92	154	3	2	1
USP22	0	5.82	5.87	5.83	0.0382	0.879	0.154	0.78	159	2	1	1
SCARF1	0	2.17	2.28	2.32	-0.0377	0.88	-0.152	0.856	144	2	1	1
MED1	0	3.12	3.04	3.06	-0.0285	0.881	-0.151	0.908	146	2	1	1
HDGF	0	6.47	6.43	6.4	0.0333	0.881	0.151	0.582	167	2	1	2
MS4A6A	0	3.13	3.07	3.01	0.0644	0.882	0.149	0.934	147	2	1	1
LAIR1	0	1.84	1.84	1.89	-0.0539	0.882	-0.15	0.73	139	2	1	1
OLR1	0	1.33	1.19	1.14	0.0594	0.882	0.15	0.868	144	2	2	1
KCTD12	0	3.74	3.97	4.03	-0.0567	0.883	-0.148	0.987	151	1	1	1
GPR107	0	4.35	4.39	4.42	-0.0278	0.885	-0.145	0.987	151	2	1	1
SPHK1	0	1.9	1.84	1.8	0.0427	0.889	0.141	0.973	148	2	1	1
IFI35	0	4.27	4.2	4.24	-0.0447	0.889	-0.14	1	150	2	1	1
NPEPPS	0	5.03	4.99	5.02	-0.0238	0.89	-0.139	1	150	3	1	1
UNC119B	0	4.11	4.22	4.19	0.0311	0.891	0.138	0.856	144	2	1	1
WASF1	0	2.5	2.4	2.36	0.0409	0.891	0.138	0.657	164	2	1	1
SMC1A	0	3.74	3.6	3.58	0.0246	0.897	0.131	0.755	140	2	1	1
GOSR1	0	3.49	3.56	3.58	-0.0211	0.898	-0.13	1	150	2	1	1
ZNF764	1	2.51	2.49	2.51	-0.0188	0.901	-0.125	0.881	145	2	2	1
PRPF19	0	6.29	6.29	6.26	0.0208	0.902	0.125	0.582	167	2	2	1
IL18BP	0	2.1	2.1	2.13	-0.0277	0.906	-0.119	0.605	134	2	1	2
TRIM24	0	3.09	3.11	3.09	0.0193	0.907	0.119	0.828	157	2	2	1
COTL1	0	5.78	5.86	5.9	-0.0408	0.91	-0.114	0.856	144	2	1	1
HLA-DRB5	0	4.16	4.38	4.29	0.0874	0.912	0.111	0.987	151	3	1	1
ABHD2	0	5.17	5.27	5.32	-0.0465	0.913	-0.11	0.961	148	2	1	1
CECR1	0	2.69	2.76	2.81	-0.0503	0.913	-0.111	0.805	142	2	1	1
SART3	0	3.89	3.91	3.89	0.0164	0.914	0.109	0.803	142	2	2	1
VWA5A	0	1.12	1.17	1.2	-0.0278	0.915	-0.107	0.777	141	2	2	1
APOE	0	7.52	7.27	7.33	-0.0616	0.917	-0.105	0.805	142	2	1	1
IFI27L2	0	2.8	2.75	2.79	-0.0425	0.924	-0.0963	0.438	126	2	1	1
BAZ1B	0	4.41	4.43	4.44	-0.0176	0.926	-0.0936	0.961	148	2	1	1
PDPK1	0	3.15	3.21	3.19	0.0156	0.926	0.094	0.987	149	2	2	1
CYB5D1	0	2.82	2.95	2.97	-0.0188	0.93	-0.0888	0.92	154	2	1	1
U2AF2	0	5.97	6	5.99	0.0128	0.931	0.0877	0.73	161	3	1	1
RPL3	0	10.8	11	11	0.0225	0.933	0.0852	0.515	130	7	3	2
HNRNPA1	0	7.91	7.92	7.93	-0.0179	0.937	-0.0802	0.856	156	3	1	1
ACP5	0	4.21	4.18	4.24	-0.0601	0.938	-0.0788	0.681	137	2	1	1
PACSIN2	0	4.71	4.9	4.89	0.0167	0.943	0.0724	0.934	153	2	1	1
SAMSN1	0	1.46	1.52	1.49	0.0276	0.943	0.0726	0.934	153	2	1	1
EPSTI1	0	1.81	1.82	1.8	0.0205	0.944	0.0706	0.73	139	2	1	1
TFIP11	0	2.77	2.74	2.75	-0.00954	0.947	-0.0664	0.92	154	2	1	1
NUP62	0	4.11	4.02	4.03	-0.00995	0.95	-0.0633	0.73	139	1	1	1
URI1	0	4.68	4.66	4.65	0.0082	0.952	0.0606	0.705	162	2	1	1
TANC2	0	2.35	2.25	2.23	0.0161	0.954	0.0581	0.908	154	2	1	1
CETP	0	1.18	1.15	1.17	-0.0153	0.957	-0.054	0.542	131	1	1	1
BCL2L2	0	4.21	4.47	4.46	0.00837	0.961	0.0488	0.882	145	2	1	1
GAS7	0	1.23	1.31	1.32	-0.0119	0.964	-0.0455	0.987	149	2	1	1
TTI1	0	3.43	3.31	3.3	0.00709	0.968	0.0403	0.594	166	2	1	1
NNMT	0	3.63	3.53	3.55	-0.0198	0.97	-0.0382	0.777	141	2	2	1
SRSF1	0	6.11	6.14	6.13	0.00621	0.973	0.0345	0.96	152	2	1	2
SLC2A5	0	0.784	0.737	0.744	-0.00756	0.976	-0.0306	0.633	165	2	1	1
MFSD1	0	4.78	4.91	4.91	0.00511	0.977	0.0291	0.987	151	2	1	1
SLCO2B1	0	2.85	2.76	2.75	0.00913	0.98	0.0249	0.934	153	2	1	1
ATG13	0	4.32	4.29	4.29	0.00483	0.98	0.0259	0.907	146	2	1	1
DCAF7	0	4.8	4.88	4.89	-0.00475	0.981	-0.0238	0.934	153	2	1	1
DNAJC7	0	5.04	5.09	5.08	0.00342	0.983	0.0219	0.61	166	2	1	1
TLK2	0	3.35	3.34	3.34	0.00292	0.984	0.0207	0.681	137	3	1	1
IFI30	0	6.16	6.04	6.03	0.00875	0.985	0.0186	0.882	155	2	1	1
CD68	0	5.14	4.95	4.94	0.00724	0.988	0.0148	0.908	146	2	1	1
ANP32A	0	5.89	6	6	-0.00247	0.989	-0.0139	0.894	154	4	1	1
KHDRBS1	0	5.75	5.69	5.69	-0.00239	0.99	-0.0132	0.633	165	2	1	1
SLC16A7	0	0.492	0.43	0.432	-0.00159	0.99	-0.0123	0.61	134	2	1	1
YWHAG	0	6.05	6.17	6.18	-0.00285	0.99	-0.0129	0.934	147	2	1	1
GTF2F1	1	5.05	5.07	5.07	-0.0014	0.994	-0.00817	0.831	143	2	1	1
STAB1	0	2.86	2.75	2.75	-0.00245	0.994	-0.00761	0.831	143	2	1	1
HEXA	0	3.4	3.35	3.35	0.00254	0.994	0.00695	0.805	158	2	1	1
MDFIC	0	2.11	2.37	2.37	0.00247	0.995	0.00673	0.479	128	2	1	1
TRIM25	0	4.05	4.1	4.1	-0.000325	0.998	-0.00197	0.894	154	2	1	1
CPXM1	0	2.08	2	2	0.000737	0.998	0.0023	1	150	2	1	1
CASP1	0	2.06	2.11	2.11	0.000549	0.999	0.00129	0.934	153	2	1	1
