module-method	module-index	orig-pval	revised-pvalue	num-targets	num-regulators	regulator-names	target-names	num-samples	num-genes	num-class1	num-class2
VBSR 1	399	0.0297	0.041	10	4	ZBED4, ZNF664, MAFG, ZBTB12	SH3BP5L, BCL7A, SLC7A1, DCAF7, ATXN7L3, SOCS7, U2AF2, LDOC1L, SRSF9, CBX2	35	14	20	15
VBSR 1	184	0.0693	0.043	3	1	ZNF629	STAU1, ALKBH5, USP27X	35	4	20	15
VBSR 1	472	0.0594	0.043	12	3	EP300, ZNF770, SSRP1	HNRNPUL2, AMBRA1, PATL1, NCL, LUC7L2, BAZ1B, HIRA, SMC1A, CKAP5, SART3, HNRNPM, PRR14L	35	15	20	15
VBSR 1	203	0.0396	0.044	14	3	SPI1, RFX1, BCL6B	CD68, CD300C, EMP3, TYROBP, HMOX1, S100A4, CSF1R, MILR1, HEXA, TRPV2, ACP5, CD33, EMILIN2, SLC37A2	35	17	20	15
VBSR 1	370	0.0495	0.045	18	4	ZNF629, ZNF770, ZNF146, SMARCA1	KIAA1147, LEO1, NBR1, MTMR1, FNBP1L, GSK3B, YWHAG, BCL2L2, ABHD2, GOSR1, POFUT1, RLIM, DDI2, TMEM57, PHF10, RPRD1B, TAB3, URI1	35	22	20	15
VBSR 1	114	0.0396	0.046	12	3	SMARCC1, ZFP3, BRCA1	GEMIN4, WDR31, SMCR8, METTL16, RBBP5, NEK4, NPEPPS, TSR1, DHX33, ZNF850, TTI1, ULK2	35	15	20	15
VBSR 1	321	0.0396	0.047	2	1	SSRP1	SLC9A9, C10orf11	35	3	20	15
VBSR 1	513	0.0594	0.048	13	5	POU3F3, MAFG, GTF2F1, MNT, ZNF146	SH3BP5L, ATXN7L3, KHSRP, BSDC1, SMARCD2, FEM1A, RANGAP1, KLHL21, RPL4, ATG13, ELL, RNF187, NPLOC4	35	18	20	15
VBSR 1	104	0.0693	0.049	38	7	TBX1, ZNF613, POU3F3, ZBED4, ZNF664, GTF2F1, ZNF629	TRIM44, DNAJC14, CS, GLYR1, TGFBRAP1, RNF4, SLC39A7, RGP1, GPR107, PRPF19, GANAB, MLEC, RAB35, BCL2L2, ABHD2, PDPK1, FEM1A, POFUT1, PACSIN2, ZDHHC5, UNC119B, SRSF9, CCDC85C, UBFD1, UBE2Z, KIF3B, RNF144A, CNPPD1, FAM53C, CLPTM1L, HNRNPF, DUSP16, ATG13, EIF4A1, FAM129B, AKT1, TBC1D16, RPL30	35	45	20	15
VBSR 1	251	0.0594	0.049	23	5	ZNF653, NR1H3, ZNF613, ZNF664, GTF2F1	IFFO2, DNAJC14, WBP11, GLYR1, EPN2, USP22, NIPAL3, SLC39A7, RGP1, GPR107, PRPF19, GANAB, ABHD2, PDPK1, ZDHHC5, UNC119B, CCDC85C, UBFD1, RNF144A, CLPTM1L, NAF1, FAM129B, LMLN	35	28	20	15
VBSR 1	312	0.0297	0.049	42	6	VEZF1, T, ZNF629, ZNF770, ZNF146, SMARCA1	CSDE1, KIAA1147, TRIM44, DNAJC14, CCNK, LEO1, TRIM25, SLC23A2, STAU1, EPN2, NBR1, USP22, DNAJC7, BECN1, MTMR1, NIPAL3, FNBP1L, TBC1D5, GSK3B, YWHAG, UBE2H, UBXN2B, CSTF2T, GOSR1, POFUT1, SERINC3, USP27X, SNX19, RAB5B, UBFD1, KIF3B, MED14, RLIM, TEX2, CSNK2A1, RPRD1B, TAB3, RTF1, AVL9, TMED8, TRIM24, MSI2	35	48	20	15
VBSR 1	373	0.0396	0.049	24	4	SPI1, ZNF653, BCL6B, NR1H3	C1QC, C1QB, SLC43A3, LILRB4, SIGLEC1, TCN2, HMOX1, ADORA3, NNMT, CMKLR1, VSIG4, TSPAN4, MS4A4A, FOLR2, SLCO2B1, CD163, APOE, FCGRT, FPR3, LIPA, STAB1, ANXA6, NOSTRIN, MMP19	35	28	20	15
VBSR 1	539	0.0495	0.0509	16	4	SPI1, GLI1, BCL6B, ZNF613	CHST15, IFITM2, ALDH3B1, CNN2, FXYD5, EMP3, STAB1, SCARF1, GNAI2, RASA3, SPNS2, CPNE2, GAS7, CPXM1, MMP19, SLC12A4	35	20	20	15
VBSR 1	150	0.0594	0.0539	4	2	SNAPC4, NR1H3	SPTBN4, BRD3, LMLN, PLCB4	35	6	20	15
VBSR 1	196	0.0495	0.0539	7	2	SPI1, EP300	TWF2, RAB4B, C17orf49, SPHK1, BAX, SOCS3, GSDMD	35	9	20	15
VBSR 1	147	0.0792	0.0549	8	3	ZNF613, ZNF664, SSRP1	TSPYL4, BCL7A, RAB35, SRSF9, RNF144A, HNRNPF, RPL4, EIF4A1	35	11	20	15
VBSR 1	210	0.0594	0.0589	6	2	NEUROD1, ZNF770	UBE2H, DDI2, RALBP1, TAB3, CNPPD1, RTF1	35	8	20	15
VBSR 1	457	0.0594	0.0589	24	4	NEUROD2, ASCL1, T, POU3F3	ELAVL4, SCN3A, JAKMIP1, PCSK1, GRM4, CMIP, CACNA1A, SULT4A1, STK33, ENO2, ANO4, RIMBP2, TRIM9, AP3B2, MAST1, UCHL1, NELL1, BEST3, PSD, KCNH3, SPTBN4, MPPED1, ANO9, PLEKHG2	35	28	20	15
VBSR 1	339	0.0297	0.0609	11	4	NR1H3, SMARCC1, NF1, BRCA1	NUP205, PTPN11, KITLG, HSP90AA1, MED1, AHCTF1, USP37, MARCH6, NUP155, KIAA1429, TRIM37	35	15	20	15
VBSR 1	183	0.0792	0.0619	8	2	EP300, SSRP1	AMBRA1, BAZ1B, HIRA, SMC1A, CKAP5, SART3, TFIP11, PRR14L	35	10	20	15
VBSR 1	517	0.0792	0.0619	14	5	ZEB2, VEZF1, ZNF770, NF1, ZNF146	TMOD2, CSDE1, MGAT5, LSM14A, TBC1D5, EIF4G2, NARS, DDX3X, PTPN11, KHNYN, RTF1, PAFAH1B1, FUBP1, HELZ	35	19	20	15
VBSR 1	185	0.0792	0.0629	10	2	ZEB2, ADNP	MPDU1, RBP7, CPNE5, FAS, CCL23, CETP, CD209, ADA, WIPI1, SPNS2	35	12	20	15
VBSR 1	268	0.0396	0.0629	14	3	ZEB2, SSRP1, ZBTB12	EIF4B, AFAP1, HNRNPUL2, HDGF, NCL, HNRNPH3, ANP32A, FUS, TAF15, HIRA, HNRNPA1, SART3, HNRNPM, MICAL2	35	17	20	15
VBSR 1	397	0.0495	0.0629	28	4	CASZ1, ZNF613, ZNF664, GTF2F1	TSPYL4, BRD3, GLYR1, EPN2, USP22, SRC, NIPAL3, BSDC1, SLC39A7, BTBD9, RGP1, GPR107, MLEC, RAB35, PDPK1, PACSIN2, ZDHHC5, CCDC85C, TMEM57, RNF144A, CLPTM1L, SLC22A23, CBFA2T2, RPL3, TRIM14, FAM129B, ACLY, AKT1	35	32	20	15
VBSR 1	325	0.0594	0.0639	24	5	VEZF1, ZNF770, NF1, BRCA1, ZNF146	QSER1, EIF4B, AP2B1, PATL1, KPNB1, RNF168, NUP205, SUPT16H, SPTLC2, DDX3X, PTPN11, KITLG, RCOR1, HSP90AA1, MED1, FUBP1, AHCTF1, USP37, KIAA1429, RSF1, SMURF2, HELZ, TLK2, TRIM37	35	29	20	15
VBSR 1	342	0.0693	0.0659	32	5	ZNF613, POU3F3, MAFG, SMARCC1, ZNF629	TGFBRAP1, RGP1, GPR107, PRPF19, GANAB, MLEC, PDPK1, SMARCD2, ZDHHC5, UNC119B, SRSF9, CCDC85C, RFFL, DGCR2, RANGAP1, DNAJC5, KLHL21, RNF144A, FAM53C, CLPTM1L, SLC22A23, KBTBD11, TSPAN14, PPME1, DUSP16, EIF4A1, ELL, RNF187, TRIM14, TOB2, TP53I11, TBC1D16	35	37	20	15
VBSR 1	396	0.0792	0.0659	10	2	NEUROD2, ZNF613	TNIK, FAIM2, AKAP6, RAB15, C16orf45, TMEM108, PRODH, SYNGR4, CDH2, LRP8	35	12	20	15
VBSR 1	487	0.0693	0.0659	21	5	VEZF1, T, ZNF629, ZNF770, NF1	CSDE1, STK24, TRIM25, STAU1, H1F0, NBR1, BECN1, TBC1D5, GSK3B, RNF4, RGP1, TSTD2, GOSR1, RFFL, MED14, SMCR8, TEX2, HNRNPF, SCRN1, AVL9, CAPRIN1	35	26	20	15
VBSR 1	234	0.0396	0.0669	12	3	VEZF1, NEUROD1, ZNF664	CSDE1, TRIM44, TRIM25, NBR1, BECN1, RNF4, TSTD2, RFFL, SMCR8, TEX2, KHNYN, ULK2	35	15	20	15
VBSR 1	86	0.0594	0.0679	12	3	EP300, ZNF664, SSRP1	EIF4B, SMCR8, AMBRA1, DROSHA, LUC7L2, BAZ1B, SMC1A, CKAP5, SART3, PRR14L, ILF3, STIP1	35	15	20	15
VBSR 1	29	0.0693	0.0689	26	5	BATF2, EP300, IRF8, ELK3, NFIC	C1QA, C1QC, C1QB, BTN3A3, SLC15A3, HAPLN3, TNFSF13, LGMN, SLCO2B1, HLA-DRA, HLA-DQB1, HLA-DMB, HLA-DOA, GBP4, CXCL9, HLA-DRB5, XAF1, IFITM1, ICAM1, BST2, IL4I1, APOL1, APOL3, APOL2, LPXN, EBI3	35	31	20	15
VBSR 1	80	0.0594	0.0699	40	5	SPI1, IRF8, ELK3, ZC3H4, ZNF770	LY86, MSR1, CMKLR1, RNASE6, MS4A4A, MS4A7, MS4A6A, C3AR1, HEXA, FPR3, SELE, GLRX, FGL2, OSTF1, C10orf128, TRAFD1, CLEC2B, TNFSF13B, RCBTB2, GPR183, GPR65, IGSF6, SLFN12, MYL12A, TLR7, TMSB4X, GPR34, CYSLTR1, ITM2A, CLIC2, MPEG1, SPG20, CCL4L2, EVI2A, IFNAR2, ACTR3, ASAH1, RB1, OAT, TXNDC5	35	45	20	15
VBSR 1	19	0.0792	0.0709	4	2	BATF2, BCL6B	HS3ST2, APOE, EGFL6, WARS	35	6	20	15
VBSR 1	16	0.0693	0.0719	11	5	EP300, TBX1, ZNF664, ADNP, SSRP1	SIPA1L2, EIF4B, AMBRA1, BAZ1B, HIRA, SMC1A, SART3, HNRNPM, TFIP11, PRR14L, AFG3L2	35	16	20	15
VBSR 1	101	0.0594	0.0749	9	2	ZNF664, ZNF629	BACE1, SIK2, PTTG1IP, TMEM164, DDX24, ALKBH5, USP27X, SNX19, TMEM184B	35	11	20	15
VBSR 1	316	0.0396	0.0749	29	4	THRA, ADNP, MAFG, ZNF146	FAM168B, DCAF16, CELF1, STK24, DCAF7, FBXL20, ATXN7L3, ANKRD40, CALM3, RNF24, PTTG1IP, TMEM164, MECP2, FAM168A, CBX5, DDX24, SOCS7, PIP4K2B, ZADH2, U2AF2, CRKL, LDOC1L, RBM15B, ATXN7L3B, FAM134C, UBE2G2, PSME3, PHF10, NPLOC4	35	33	20	15
VBSR 1	222	0.0594	0.0789	15	5	ZEB2, EP300, ELK3, MAFG, BRCA1	ADPRH, PDLIM2, KCTD12, LGMN, CMTM3, ARMCX1, LPAR6, TAX1BP3, CCNYL1, ST6GALNAC6, ITM2B, ISCU, PECAM1, CYBRD1, CNRIP1	35	20	20	15
VBSR 1	276	0.0792	0.0829	46	6	SNAPC4, ZNF664, THRA, ADNP, MAFG, ZNF146	MGAT5, FAM168B, DCAF16, KIAA1147, STK24, CCNK, DCAF7, ANKRD40, PTTG1IP, RBFOX2, TMEM164, MECP2, FAM168A, CBX5, DDX24, SOCS7, PIP4K2B, ZADH2, CRKL, C22orf46, MTMR1, MRFAP1, YWHAG, UBE2H, COPG2, UBXN2B, CSTF2T, JRKL, ATXN7L3B, BCL2L2, GOSR1, DYNLL2, FAM134C, POFUT1, SERINC3, PSME3, UBE2Z, ORMDL3, KIF3B, RLIM, HECA, PHF10, CBX1, RPRD1B, SCRN1, SAE1	35	52	20	15
VBSR 1	208	0.0594	0.0869	14	3	ONECUT1, ZNF664, ZNF770	HGSNAT, GANAB, RAB35, UNC119B, SRSF9, PHF13, RNF144A, FAM53C, SLC25A25, TSPAN14, HNRNPF, EIF4A1, RPL3, RPL30	35	17	20	15
VBSR 1	25	0.0891	0.0891	23	4	GATA2, POU3F2, ZNF613, POU3F3	TNIK, PSIP1, SLC16A7, CBLN2, KRT20, DNAJC6, TMEM108, PLEKHG4B, RNF182, PCSK2, PCP4, SEZ6L, MCOLN3, NPTX1, PRODH, KIF26A, NAV2, TUBA1A, BEST3, CDH2, NCAM1, QSER1, CDC25B	35	27	20	15
VBSR 1	39	0.0891	0.0891	3	1	TBX1	KCNMB2, BEX1, KATNAL1	35	4	20	15
VBSR 1	57	0.0891	0.0891	15	3	SSRP1, ZNF146, ZBTB12	BCL7A, KHSRP, SOCS7, LSM14B, HNRNPUL2, PHF13, XPO5, TNPO2, NCL, LUC7L2, FUS, HNRNPA1, KDM1A, ILF3, CBX2	35	18	20	15
VBSR 1	122	0.0891	0.0891	48	5	SPI1, EP300, IRF8, ELK3, ZNF770	TNFRSF1B, FCGR3A, CCRL2, LAIR1, RAB42, LAPTM5, ADORA3, RASSF1, LY86, GIMAP4, GIMAP1, MSR1, CMKLR1, RNASE6, COTL1, VSIG4, MS4A4A, MS4A7, MS4A6A, C3AR1, FPR3, GLRX, HLA-DMB, HLA-DOA, FGL2, FABP4, C10orf128, LIPA, DRAM1, TNFSF13B, EPSTI1, GPR183, GPR65, IGSF6, MYL12A, TMSB4X, GPR34, CYSLTR1, CLIC2, MPEG1, CTSC, GLIPR1, EVI2A, IFNAR2, ACTR3, MFNG, GNG2, TERF2IP	35	53	20	15
VBSR 1	226	0.0891	0.0891	18	3	NEUROD2, TOX2, INSM1	RBM24, SYT13, SCGB2A1, APLP1, MARCH11, CACNA1B, C14orf132, PCBP3, CHST8, STMN3, TIAM1, SYP, NPTX2, MYT1, DCLK1, TMEM63C, DISP2, XYLT1	35	21	20	15
VBSR 1	403	0.0891	0.0891	5	2	POU3F2, ZNF613	GALNT6, NYNRIN, SCNN1A, NAV2, WFDC2	35	7	20	15
VBSR 1	415	0.0891	0.0891	27	4	SPI1, EP300, ELK3, GLI1	IFITM2, VAMP5, ADPRH, PDLIM2, RILPL2, RNASE1, CMTM3, C17orf49, SPHK1, CCL14, WISP2, DERL3, SH3BGRL, ARMCX1, LPAR6, NPC2, PLTP, RBP7, ST6GALNAC6, GADD45B, ITM2B, ISCU, CYBRD1, CNRIP1, TSPAN7, CPXM1, MMP19	35	31	20	15
VBSR 1	421	0.0891	0.0891	17	4	ASCL1, POU3F3, NEUROD1, MAFG	NRSN1, PCSK1, RNF182, SRRM3, PEG10, SYT1, CELF4, RIMBP2, NRXN3, SCG3, CHGB, NAPB, SEZ6L, KATNAL1, BEST3, QSOX2, KCNH3	35	21	20	15
VBSR 1	470	0.0891	0.0891	20	4	SPI1, EP300, ELK3, RFX1	TWF2, GPX7, GIMAP1, PDLIM2, RILPL2, CMTM3, NTAN1, C17orf49, ABI3, SPHK1, BAX, WISP2, TSPAN4, GPR68, RNASEK, CTSZ, ISCU, CNRIP1, SOCS3, S100A11	35	24	20	15
VBSR 1	477	0.0891	0.0891	8	3	EP300, ELK3, ZC3H4	RB1, WIPI1, STARD8, ARHGAP42, RASGRP3, PSAP, THBS1, TXNDC5	35	11	20	15
VBSR 1	553	0.0891	0.0891	27	6	NEUROD2, ZNF613, ZNF664, GTF2F1, SMARCC1, ZNF629	CS, SLC39A7, RGP1, GPR107, PRPF19, GANAB, MLEC, RAB35, PDPK1, ZDHHC5, UNC119B, SRSF9, RNF144A, CNPPD1, FAM53C, CLPTM1L, PPME1, DUSP16, RPL3, OTUD7B, TRIM14, FAM129B, ACLY, TOB2, TP53I11, TBC1D16, RPL30	35	33	20	15
VBSR 1	563	0.0891	0.0891	37	4	SNAPC4, SPI1, BATF2, ZNF764	CAPG, MYD88, HLA-DQA2, PSMB8, TREM2, OPTN, IFIT3, UCP2, CARD16, OASL, IFI27, ISG20, VMO1, PLAUR, CASP4, GALNT6, LGALS9, IFI30, FTL, SIRPA, MX2, NPC2, HLA-DRA, PLBD1, IL10RB, OLR1, ANXA1, HLA-A, CTSB, RARRES3, TRIM21, PSME1, ANXA2, B2M, IFI35, ICAM1, TRIM34	35	41	20	15
VBSR 1	511	0.0792	0.0969	10	2	SMARCC1, ZFP3	FAM161B, CYB5D1, DGKE, GEMIN4, METTL16, TEX2, LMLN, TSR1, DHX33, ULK2	35	12	20	15
VBSR 1	97	0.099	0.099	27	4	SPI1, BATF2, ELK3, ZNF653	IFIT3, TRIM22, IL18, SLC15A3, CASP4, SH3BGRL, VSIG4, SLCO2B1, PLAU, DRAM1, PHF11, EPSTI1, CTSC, GLIPR1, CCL8, SLFN11, PRR5L, IFI44L, LAP3, HLA-DRB5, SAMD9L, CTSB, ANXA2, IFI35, NOSTRIN, TRIM34, LPAR5	35	31	20	15
VBSR 1	112	0.099	0.099	4	1	TOX2	STXBP5L, CDON, SCG5, CITED2	35	5	20	15
VBSR 1	134	0.099	0.099	10	2	BATF2, ZEB2	TRIM22, GSTP1, FCHSD2, TMEM106A, IL4R, SLFN11, GNAI2, MSN, HLA-DRB5, VWA5A	35	12	20	15
VBSR 1	164	0.099	0.099	8	2	ZNF613, ZNF770	CLCN4, ZADH2, SYTL4, RFFL, CNPPD1, FAM53C, KBTBD11, RTF1	35	10	20	15
VBSR 1	178	0.099	0.099	7	3	SOX11, SSRP1, ZFP3	CYB5D1, GEMIN4, METTL16, TEX2, EIF2D, TSR1, DHX33	35	10	20	15
VBSR 1	193	0.099	0.099	14	3	ZC3H4, SSRP1, ZNF146	GATAD2B, KHSRP, HNRNPUL2, PATL1, TNPO2, NCL, SF3B3, HNRNPM, KDM1A, ACTG1, ILF3, STIP1, NUP62, CBX2	35	17	20	15
VBSR 1	197	0.099	0.099	5	2	VEZF1, ZNF770	EIF4G2, B4GALT5, DDX3X, KHNYN, PAFAH1B1	35	7	20	15
VBSR 1	408	0.099	0.099	13	2	NEUROD2, TOX2	RBM24, ISLR2, RIMS4, SCGB2A1, CLDN9, C14orf132, L1CAM, CHST8, NPTX2, LY6H, GRIK5, DSCAML1, CORO2B	35	15	20	15
VBSR 1	465	0.099	0.099	8	3	SPI1, TBX1, ONECUT1	DNASE1L3, SLC43A3, ANPEP, SLC17A9, LEPR, ATF7IP2, PDK4, SLC16A7	35	11	20	15
VBSR 1	485	0.099	0.099	8	2	TOX2, ASCL1	MARCH11, NOVA1, MYT1, DCLK1, TMEM63C, SCG5, DISP2, THEG	35	10	20	15
VBSR 1	518	0.099	0.099	42	5	SPI1, IRF8, ELK3, ZC3H4, TBX1	FCGR3A, ADORA3, S100A4, LY86, MSR1, RNASE6, IFI27L2, VSIG4, MS4A4A, MS4A7, MS4A6A, CD163, C3AR1, HEXA, GLRX, MDFIC, FGL2, FABP4, OSTF1, MRC1, C10orf128, LIPA, GPR183, SLFN12, MYL12A, TLR7, TMSB4X, GPR34, CYSLTR1, ITM2A, CLIC2, MPEG1, CLEC4A, SPG20, LGALS3, ATF7IP2, EVI2A, SLFN11, ACTR3, RB1, OAT, BCAT1	35	47	20	15
VBSR 1	533	0.099	0.099	15	2	BATF2, ZEB2	FCHSD2, TMEM106A, SLC16A3, DAB2, PLTP, ENTPD1, ANXA6, ARHGAP42, MSN, RASGRP3, TGFBI, VWA5A, NOSTRIN, THBS1, ITGA5	35	17	20	15
VBSR 1	160	0.0792	0.104	23	5	BATF2, ZEB2, VEZF1, ZNF664, ZNF770	MGAT5, STK24, CCNK, TRIM25, CTDSP2, ATXN1L, NBR1, BECN1, LSM14A, CRKL, TBC1D5, JRKL, HECA, TEX2, HNRNPUL2, HNRNPA3, SPTLC2, NARS, MAPRE1, DDX3X, KHNYN, PAFAH1B1, TFIP11	35	28	20	15
VBSR 1	65	0.109	0.109	10	2	ZNF770, ZFP3	CYB5D1, JRKL, DGKE, GEMIN4, METTL16, TAB3, EIF2D, LMLN, TSR1, DHX33	35	12	20	15
VBSR 1	89	0.109	0.109	18	4	BATF2, EP300, IRF8, NFIC	TMEM102, TNFSF13, HLA-DRA, HLA-DQB1, HLA-DMB, HLA-DOA, GBP4, CXCL9, DUSP5, WARS, IFITM1, BST2, IL4I1, APOL1, APOL3, APOL2, LPXN, EBI3	35	22	20	15
VBSR 1	118	0.109	0.109	36	3	NEUROD2, POU3F2, NEUROD1	NMNAT2, SIPA1L2, GRIN2D, NNAT, PCDH20, PGBD5, MARCH4, CRMP1, UNC5A, GRM4, SRRM3, PEG10, AMPH, KCNB2, LMO3, CA10, ADCYAP1, CACNA1A, UNC13A, SYT5, XKR7, PCP4, PCBP3, NRXN3, TRIM9, SCG3, GNAO1, SNAP25, DCDC2, BTBD17, GRIN2C, RTBDN, CDK5R2, CDH2, WFDC2, DCLK1	35	39	20	15
VBSR 1	138	0.109	0.109	20	3	SPI1, EP300, ELK3	VAMP5, ADPRH, GLIPR2, KCTD12, RNASE1, CMTM3, SPHK1, ICAM2, BAX, WISP2, SH3BGRL, DNAJC15, NPC2, CTSZ, MDFIC, PLAU, CLEC2B, CYTL1, PECAM1, CNRIP1	35	23	20	15
VBSR 1	158	0.109	0.109	35	3	SPI1, RFX1, ZNF629	TREM2, CD68, CD300C, LILRB4, TYROBP, HMOX1, SLC7A7, CCL3, S100A4, NAGK, LY96, MILR1, GMFG, CD163, HEXA, MFSD1, UPP1, OSTF1, MRC1, FAS, PLBD1, CD33, LILRB5, SAMSN1, CLEC4A, RNASEH2B, LGALS3, ATF7IP2, CCL3L3, EMILIN2, SIGLEC7, CD209, BLVRA, ANXA1, SLC25A20	35	38	20	15
VBSR 1	211	0.109	0.109	23	4	NEUROD2, ASCL1, T, POU3F3	MYO3B, CYP26B1, FRMD3, SLC17A6, SCN3B, FEZ1, PRPH, RPH3A, ISLR2, RBFOX3, SHD, GRIN2D, GNG8, SLC8A2, TCEAL2, C1QL4, FAIM2, PCDH20, ADAM11, KRT20, DUSP15, ATP2B3, ATCAY	35	27	20	15
VBSR 1	220	0.109	0.109	29	5	SPI1, EP300, ELK3, NR1H3, ZNF770	RAB42, ADORA3, LY86, GIMAP1, CMKLR1, RILPL2, RNASE1, CCL14, ICAM2, WISP2, SH3BGRL, VSIG4, MS4A4A, FOLR2, SLCO2B1, DNAJC15, NPC2, GNGT2, FPR3, CTSZ, SELE, AKR1C3, C10orf128, LIPA, DRAM1, CLEC2B, ITM2A, IFNAR2, SLC9A9	35	34	20	15
VBSR 1	242	0.109	0.109	29	4	SPI1, BATF2, ELK3, GLI1	GBP2, CAPG, TRIM22, GSTP1, ALDH3B1, MLKL, TMEM106A, CNN2, FXYD5, FLT3LG, LILRB4, LAIR1, APOBEC3C, CECR1, SLC15A3, HAPLN3, IL4R, IL27RA, SAMHD1, TYMP, IL21R, WISP2, GPR68, PLEKHO2, SH3KBP1, ARHGDIB, GAS7, IFITM1, BST2	35	33	20	15
VBSR 1	243	0.109	0.109	21	3	SPI1, ELK3, NFIC	S100A4, FAM212A, MILR1, GMFG, HEXA, TRPV2, GNGT2, RBP7, FGL2, FABP4, OSTF1, ENTPD1, LYVE1, CD33, IL10RB, TMSB4X, CLIC2, CLEC4A, ACTR3, OAT, MFNG	35	24	20	15
VBSR 1	264	0.109	0.109	8	1	ZNF664	LEO1, SRC, FNBP1L, MLEC, SUDS3, PSMC5, RPL30, URI1	35	9	20	15
VBSR 1	317	0.109	0.109	26	4	SOX11, ZNF613, ZBED4, ZNF629	NYNRIN, GRIN2D, CA11, PCDH20, C16orf45, DUSP15, REEP2, CRTAC1, C2CD4C, ENO2, UBE2QL1, NPTX2, LY6H, C1QL1, CCDC151, HSPA2, SYNGR4, USP11, TUBA1A, DBNDD2, GGT7, STRA6, CACNB3, CDC25B, CDH24, ANO9	35	30	20	15
VBSR 1	333	0.109	0.109	14	3	CASZ1, MNT, ZNF770	SIK2, GLYR1, CYB5D1, BSDC1, RGP1, ABHD2, PDPK1, PACSIN2, ZDHHC5, RFFL, TMEM57, DNAJC5, SLC25A25, TRIM14	35	17	20	15
VBSR 1	407	0.109	0.109	15	4	ZEB2, EP300, ZNF613, ZFP3	GPX7, FAM212A, PAPSS2, NNMT, LDHB, IFI27L2, TSPAN4, CRIP1, TAX1BP3, LGALS1, SOCS3, TGFBI, CORO1C, FEZ1, DBNDD2	35	19	20	15
VBSR 1	418	0.109	0.109	26	4	SPI1, BATF2, ZNF764, SMARCC1	CHI3L1, MYD88, PSMB8, OPTN, IFIT3, IL18, OASL, IFI27, VMO1, PLAUR, CASP4, PSMB10, EDEM2, IL2RG, IL10RB, HLA-A, SAMD9L, RARRES3, TRIM21, PSME1, PSME2, B2M, IFI35, ICAM1, IL4I1, APOL1	35	30	20	15
VBSR 1	520	0.109	0.109	31	3	CASZ1, NEUROD2, T	NMNAT2, CACNA2D2, GRIN2D, PCDH8, NDRG4, FAM57B, SCN3A, CRMP1, UNC5A, GRM4, CACNA1B, CMIP, SEZ6, TMEM145, PCBP3, SCN8A, RIMBP2, KLC1, AP3B2, KCNH6, MAST1, BRSK1, SYN1, FSTL4, PLCH2, PLEKHG5, KIAA1211, SEMA6D, TMEM63C, B3GALT5, SPTBN4	35	34	20	15
VBSR 1	290	0.0693	0.112	11	3	SPI1, BCL6B, ADNP	IFITM2, TCN2, CCL14, RBP7, CD209, STAB1, WIPI1, STARD8, SCARF1, SPNS2, CPNE2	35	14	20	15
VBSR 1	44	0.0594	0.119	19	4	ZEB2, EP300, ELK3, ZNF613	GPX7, VAMP5, FAM198A, PAPSS2, NNMT, RNASE1, IFI27L2, TSPAN4, DNAJC15, CRIP1, LGALS1, PLAU, TSPAN7, CPXM1, TGFBI, DUSP5, ANXA2, FEZ1, DBNDD2	35	23	20	15
VBSR 1	96	0.119	0.119	17	2	NEUROD2, TOX2	RBM24, ARC, NTN3, LRTM2, FAM57B, STXBP5L, UNC5A, CACNA1B, CDON, C14orf132, ATP8A2, KCNH6, CHST8, ELAVL3, STMN3, RTN4RL2, DCLK1	35	19	20	15
VBSR 1	110	0.119	0.119	8	2	IRF8, ADNP	KCNJ5, VMO1, RAB4B, EDEM2, CCL23, CETP, ADA, NAGLU	35	10	20	15
VBSR 1	206	0.119	0.119	17	5	EP300, ZNF613, MAFG, ZNF629, ZNF770	BRD3, ZMIZ1, H1F0, CLCN4, GLYR1, EPN2, BSDC1, TBC1D5, ABHD2, PACSIN2, SNX19, RFFL, SMCR8, DNAJC5, SLC22A23, KBTBD11, SBNO1	35	22	20	15
VBSR 1	225	0.119	0.119	11	4	SPI1, ELK3, NFIC, MAFG	LEPR, HGF, FABP4, LYVE1, SLFN12, TMSB4X, SCPEP1, CYTL1, LMO2, OAT, GNG2	35	15	20	15
VBSR 1	270	0.119	0.119	30	5	SPI1, ZC3H4, ZNF653, ZBED2, NR1H3	CCRL2, DNASE1L3, IL18, ISG20, CASP1, BCL2A1, CCL18, RAB42, VAMP5, LY96, VSIG4, GLRX, HLA-DMB, UPP1, C10orf128, CLEC2B, PHF11, TNFSF13B, EPSTI1, GPR65, CYSLTR1, CTSC, GLIPR1, RNASEH2B, LGALS3, CCL8, CCL4L2, EVI2A, ANXA1, APOBEC3G	35	35	20	15
VBSR 1	298	0.119	0.119	12	3	POU3F3, MAFG, ZNF770	PSIP1, TMOD2, ABCA5, DNAJC6, SYT1, KATNAL1, DDHD1, TUBGCP3, H1F0, CLCN4, B4GALT5, PAFAH1B1	35	15	20	15
VBSR 1	304	0.119	0.119	12	4	SPI1, NEUROD2, GATA2, POU3F3	EPB41L3, CYP26B1, TNIK, FRMD3, SLC16A7, GNG8, KRT20, RNF182, FUT8, BEX1, KSR1, AGPAT4	35	16	20	15
